pass	figure	pdf_page	printed_page	separation_over_length	model	hull	line_style	relative_position_description	fn_anchor	pixel_x	pixel_y	pixel_x_left	pixel_x_right	pixel_y_top	pixel_y_bottom	identity_basis
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.600	1572.778	1057.854	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.605	1583.156	1059.893	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.610	1593.533	1063.104	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.615	1603.911	1061.995	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.620	1614.289	1063.999	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.625	1624.667	1064.998	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.630	1635.044	1067.998	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.635	1645.422	1067.997	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.640	1655.800	1067.996	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.645	1666.178	1070.961	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.650	1676.556	1071.482	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.655	1686.933	1072.259	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.660	1697.311	1072.724	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.665	1707.689	1075.168	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.670	1718.067	1075.883	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.675	1728.444	1076.557	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.680	1738.822	1077.594	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.685	1749.200	1077.374	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.690	1759.578	1077.224	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.695	1769.956	1079.025	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.700	1780.333	1079.497	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.705	1790.711	1077.808	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.710	1801.089	1079.485	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.715	1811.467	1083.005	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.720	1821.844	1079.971	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.725	1832.222	1080.242	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.730	1842.600	1083.581	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.735	1852.978	1083.433	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.740	1863.356	1084.007	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.745	1873.733	1084.766	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.750	1884.111	1085.499	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.755	1894.489	1084.872	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.760	1904.867	1104.793	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.765	1915.244	1105.957	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.770	1925.622	1087.997	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.775	1936.000	1088.992	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.780	1946.378	1092.345	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.785	1956.756	1093.440	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.790	1967.133	1114.067	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.795	1977.511	1115.186	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.800	1987.889	1096.660	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.805	1998.267	1097.590	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.810	2008.644	1121.322	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.815	2019.022	1098.552	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.820	2029.400	1123.807	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.825	2039.778	1100.588	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.830	2050.156	1126.241	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.835	2060.533	1102.391	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.840	2070.911	1128.737	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.845	2081.289	1103.426	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.850	2091.667	1089.755	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.855	2102.044	1104.265	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.860	2112.422	1132.630	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.865	2122.800	1132.967	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.870	2133.178	1132.967	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.875	2143.556	1105.779	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.880	2153.933	1105.957	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.885	2164.311	1134.018	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.890	2174.689	1134.139	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.895	2185.067	1133.560	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.900	2195.444	1105.366	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.905	2205.822	1134.161	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.910	2216.200	1133.660	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.915	2226.578	1134.159	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.920	2236.956	1132.439	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.925	2247.333	1131.120	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.930	2257.711	1105.957	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.935	2268.089	1128.338	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.940	2278.467	1126.925	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.945	2288.844	1103.792	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.950	2299.222	1101.892	535	2403	314	1582	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.150	638.778	2817.765	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.155	649.156	2818.900	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.160	659.533	2820.438	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.165	669.911	2819.545	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.170	680.289	2817.968	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.175	690.667	2815.956	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.180	701.044	2813.662	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.185	711.422	2814.559	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.190	721.800	2819.983	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.195	732.178	2827.060	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.200	742.556	2832.739	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.205	752.933	2830.140	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.210	763.311	2821.061	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.215	773.689	2803.949	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.220	784.067	2787.995	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.225	794.444	2799.609	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.230	804.822	2801.171	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.235	815.200	2785.091	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.240	825.578	2784.395	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.245	835.956	2800.455	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.250	846.333	2799.308	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.255	856.711	2779.313	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.260	867.089	2775.999	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.265	877.467	2793.604	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.270	887.844	2791.978	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.275	898.222	2790.933	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.280	908.600	2788.107	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.285	918.978	2787.981	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.290	929.356	2788.775	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.295	939.733	2788.244	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.300	950.111	2791.038	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.305	960.489	2784.886	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.310	970.867	2783.028	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.315	981.244	2777.952	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.320	991.622	2857.019	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.325	1002.000	2854.079	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.330	1012.378	2845.926	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.335	1022.756	2834.442	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.340	1033.133	2800.438	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.345	1043.511	2787.469	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.350	1053.889	2837.000	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.355	1064.267	2804.000	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.360	1074.644	2714.942	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.365	1085.022	2709.953	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.370	1095.400	2720.240	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.375	1105.778	2715.937	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.380	1116.156	2637.038	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.385	1126.533	2636.507	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.390	1136.911	2638.519	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.395	1147.289	2641.956	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.400	1157.667	2646.919	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.405	1168.044	2651.022	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.410	1178.422	2656.280	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.415	1188.800	2662.862	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.420	1199.178	2673.735	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.425	1209.556	2674.878	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.430	1219.933	2681.346	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
A	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.435	1230.311	2684.172	535	2403	2053	3318	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
