pass	figure	pdf_page	printed_page	separation_over_length	model	hull	line_style	relative_position_description	fn_anchor	pixel_x	pixel_y	pixel_x_left	pixel_x_right	pixel_y_top	pixel_y_bottom	identity_basis
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.600	1572.667	1058.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.605	1583.033	1059.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.610	1593.400	1062.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.615	1603.767	1062.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.620	1614.133	1064.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.625	1624.500	1065.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.630	1634.867	1067.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.635	1645.233	1068.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.640	1655.600	1068.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.645	1665.967	1071.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.650	1676.333	1071.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.655	1686.700	1072.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.660	1697.067	1073.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.665	1707.433	1074.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.670	1717.800	1076.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.675	1728.167	1077.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.680	1738.533	1077.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.685	1748.900	1078.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.690	1759.267	1078.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.695	1769.633	1080.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.700	1780.000	1080.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.705	1790.367	1080.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.710	1800.733	1080.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.715	1811.100	1083.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.720	1821.467	1080.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.725	1831.833	1081.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.730	1842.200	1083.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.735	1852.567	1083.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.740	1862.933	1100.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.745	1873.300	1085.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.750	1883.667	1086.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.755	1894.033	1085.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.760	1904.400	1105.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.765	1914.767	1088.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.770	1925.133	1088.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.775	1935.500	1089.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.780	1945.867	1091.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.785	1956.233	1092.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.790	1966.600	1113.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.795	1976.967	1115.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.800	1987.333	1097.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.805	1997.700	1098.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.810	2008.067	1121.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.815	2018.433	1100.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.820	2028.800	1124.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.825	2039.167	1126.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.830	2049.533	1126.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.835	2059.900	1104.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.840	2070.267	1129.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.845	2080.633	1105.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.850	2091.000	1090.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.855	2101.367	1106.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.860	2111.733	1105.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.865	2122.100	1133.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.870	2132.467	1133.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.875	2142.833	1107.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.880	2153.200	1107.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.885	2163.567	1134.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.890	2173.933	1134.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.895	2184.300	1134.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.900	2194.667	1107.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.905	2205.033	1080.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.910	2215.400	1079.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.915	2225.767	1134.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.920	2236.133	1134.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.925	2246.500	1131.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.930	2256.867	1107.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.935	2267.233	1128.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.940	2277.600	1127.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.945	2287.967	1104.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	361	369	359	0.4	C2	Wigley hull	solid	solid C2: oscillatory left branch; principal crest near Fn 0.40	0.950	2298.333	1102.000	536	2402	315	1581	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.150	639.667	2817.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.155	650.033	2819.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.160	660.400	2820.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.165	670.767	2820.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.170	681.133	2818.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.175	691.500	2816.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.180	701.867	2814.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.185	712.233	2815.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.190	722.600	2820.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.195	732.967	2828.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.200	743.333	2832.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.205	753.700	2829.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.210	764.067	2820.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.215	774.433	2804.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.220	784.800	2788.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.225	795.167	2798.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.230	805.533	2803.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.235	815.900	2822.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.240	826.267	2836.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.245	836.633	2800.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.250	847.000	2800.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.255	857.367	2781.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.260	867.733	2775.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.265	878.100	2793.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.270	888.467	2792.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.275	898.833	2792.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.280	909.200	2787.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.285	919.567	2789.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.290	929.933	2789.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.295	940.300	2789.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.300	950.667	2790.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.305	961.033	2786.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.310	971.400	2783.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.315	981.767	2777.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.320	992.133	2857.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.325	1002.500	2854.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.330	1012.867	2844.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.335	1023.233	2824.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.340	1033.600	2803.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.345	1043.967	2787.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.350	1054.333	2835.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.355	1064.700	2804.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.360	1075.067	2715.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.365	1085.433	2710.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.370	1095.800	2720.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.375	1106.167	2640.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.380	1116.533	2715.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.385	1126.900	2637.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.390	1137.267	2639.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.395	1147.633	2642.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.400	1158.000	2647.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.405	1168.367	2651.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.410	1178.733	2657.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.415	1189.100	2662.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.420	1199.467	2673.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.425	1209.833	2674.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.430	1220.200	2682.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.435	1230.567	2685.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
